OBJECTID,STOP_ID,LAST_UPDATE_DATE,GeometryEasting,GeometryNorthing
728,20001876,2026-08-18,829976,825884
729,20001877,2026-09-11,830014,826023
730,20001887,2026-08-26,828540,825891
731,20001888,2026-09-11,824375,825380
732,20001889,2026-09-11,824101,825266
733,20001893,2026-09-10,824122,825313
734,20001894,2026-09-10,824406,825397
735,20001909,2026-06-18,830453,825550
736,20001926,2026-07-14,833111,821937
737,20001942,2026-06-18,829874,825447
738,20001944,2026-06-18,845109,821244
739,20001951,2026-06-18,845058,819892
740,20001955,2026-06-18,840234,819774
741,20001957,2026-06-18,840090,820669
742,20001961,2026-06-18,838711,822163
743,20001963,2026-06-18,838375,821744
744,20001964,2026-09-11,838516,821662
745,20001966,2026-06-18,840129,820628
746,20001968,2026-06-18,840193,819949
747,20001969,2026-06-18,840258,819789
748,20001970,2026-06-18,840976,819445
749,20001972,2026-06-18,841683,819057
750,20001973,2026-09-11,845012,819920
751,20001974,2026-09-01,845525,819513
752,20001993,2026-06-18,844181,822738
753,20001994,2026-06-18,843057,821972
754,20001996,2026-09-11,842553,821662
755,20001999,2026-09-11,842497,821679
756,20002000,2026-09-10,843048,822004
757,20002001,2026-06-18,843438,822299
758,20002002,2026-09-11,844228,822750
759,20002003,2026-09-10,844232,820074
760,20002005,2026-09-11,844422,820916
761,20002010,2026-09-10,838877,821774
762,20002012,2026-09-11,837625,819901
763,20002013,2026-09-11,837472,819558
764,20002020,2026-09-11,843835,820417
765,20002021,2026-09-11,844262,819918
766,20002022,2026-09-07,841594,820546
767,20002027,2026-08-24,839465,820338
768,20002030,2026-09-02,841591,820561
769,20002031,2026-09-07,841824,820437
770,20002032,2026-09-11,843358,820056
771,20002033,2026-09-11,844019,819835
772,20002034,2026-08-31,816081,826635
773,20002035,2026-09-11,816485,826582
774,20002036,2026-08-31,816678,826235
775,20002037,2026-08-31,817164,826071
776,20002040,2026-08-31,817977,825450
777,20002043,2026-08-31,819425,825108
778,20002044,2026-06-18,828028,823268
779,20002046,2026-06-18,828890,824689
780,20002048,2026-09-11,828886,824675
781,20002050,2026-06-18,828041,823227
782,20002053,2026-08-31,817123,826057
783,20002054,2026-08-31,816317,826534
784,20002057,2026-08-31,817572,825604
785,20002058,2026-08-31,818699,825256
786,20002059,2026-08-26,829608,825897
787,20002062,2026-08-18,829366,825808
788,20002066,2026-06-18,829484,825692
789,20002071,2026-06-18,822591,824788
790,20002073,2026-09-11,823893,825157
791,20002077,2026-08-26,830107,825606
792,20002079,2026-08-26,831398,825765
793,20002080,2026-09-10,831644,825669
794,20002081,2026-08-26,831545,824477
795,20002082,2026-08-26,831210,824370
796,20002083,2026-09-11,831401,825742
797,20002084,2026-08-26,830026,825634
798,20002085,2026-08-26,829356,826025
799,20002087,2026-06-18,823911,825215
800,20002090,2026-06-18,829927,825064
801,20002096,2026-06-18,829951,825068
802,20002101,2026-06-18,830437,825566
803,20002102,2026-08-19,831917,822528
804,20002103,2026-09-07,829314,823851
805,20002104,2026-06-18,828567,824059
806,20002105,2026-06-18,828643,824709
807,20002106,2026-06-18,829972,825306
808,20002107,2026-06-18,832372,825295
809,20002110,2026-06-18,831739,825575
810,20002111,2026-06-18,830268,825446
811,20002112,2026-06-18,830067,825328
812,20002113,2026-06-18,828092,824042
813,20002115,2026-06-18,830162,825750
814,20002116,2026-06-18,832259,825117
815,20002119,2026-09-11,837316,826755
816,20002120,2026-09-10,838150,826487
817,20002121,2026-06-18,838157,826751
818,20002122,2026-06-18,832154,825778
819,20002123,2026-06-18,832361,825356
820,20002124,2026-06-18,832329,825163
821,20002125,2026-06-18,832650,825689
822,20002126,2026-06-18,832624,825521
823,20002127,2026-06-18,831158,824209
824,20002131,2026-06-18,829713,824818
825,20002133,2026-06-18,829415,823015
826,20002141,2026-06-18,832475,825825
827,20002145,2026-08-26,831799,825359
828,20002148,2026-06-18,828097,823910
829,20002159,2026-06-18,828098,823830
830,20002163,2026-07-14,833486,822215
831,20002164,2026-07-14,833832,822342
832,20002170,2026-06-18,828941,824312
833,20002176,2026-06-18,838060,828575
834,20002177,2026-06-18,838330,828303
835,20002178,2026-06-18,830100,825833
836,20002179,2026-06-18,838305,828306
837,20002180,2026-09-10,836242,826329
838,20002181,2026-06-18,832723,838628
839,20002182,2026-09-11,832379,838495
840,20002183,2026-09-02,832536,838513
841,20002184,2026-06-18,832521,838611
842,20002185,2026-06-18,832536,838744
843,20002187,2026-09-10,832817,838568
844,20002188,2026-07-10,838176,822528
845,20002189,2026-07-10,840224,820662
846,20002190,2026-07-10,840270,820180
847,20002192,2026-09-11,840273,820554
848,20002193,2026-09-11,838882,822246
849,20002194,2026-07-10,838117,822502
850,20002195,2026-07-10,837776,822495
851,20002196,2026-07-10,837490,822585
852,20002197,2026-07-10,837198,822599
853,20002198,2026-09-10,837345,825530
854,20002199,2026-07-10,835281,834775
855,20002203,2026-09-02,821091,833838
856,20002210,2026-06-18,832500,822053
857,20002211,2026-09-11,832615,821936
858,20002216,2026-06-18,822330,833954
859,20002217,2026-06-18,822668,833640
860,20002218,2026-06-18,820746,833894
861,20002221,2026-06-18,817944,835084
862,20002222,2026-06-18,835713,817697
863,20002223,2026-06-18,818623,834428
864,20002225,2026-09-10,841456,831289
865,20002226,2026-09-11,841012,829790
866,20002227,2026-09-11,840276,829206
867,20002228,2026-09-02,839915,828831
868,20002229,2026-06-18,838467,828408
869,20002230,2026-06-18,838624,828716
870,20002232,2026-06-18,838699,828900
871,20002235,2026-09-02,838968,827795
872,20002236,2026-09-10,839970,828932
873,20002237,2026-06-18,840358,829265
874,20002238,2026-06-18,840903,829649
875,20002241,2026-06-18,836005,824735
876,20002242,2026-06-18,835929,824947
877,20002243,2026-06-18,836168,825218
878,20002244,2026-06-18,837025,826163
879,20002245,2026-09-10,837521,826286
880,20002246,2026-09-02,837773,826549
881,20002247,2026-06-18,842048,831460
882,20002248,2026-06-18,842865,831779
883,20002249,2026-06-18,842717,831841
884,20002250,2026-09-02,842313,831796
885,20002251,2026-09-07,837741,826475
886,20002252,2026-06-18,837562,826280
887,20002253,2026-06-18,837024,826130
888,20002254,2026-09-10,836377,825724
889,20002255,2026-06-18,840302,826898
890,20002256,2026-09-10,840019,827106
891,20002257,2026-06-18,838803,826897
892,20002258,2026-09-10,838846,827257
893,20002259,2026-08-26,838994,827518
894,20002260,2026-09-10,836461,825525
895,20002261,2026-09-06,839026,827518
896,20002262,2026-06-18,839848,827094
897,20002263,2026-06-18,842468,831560
898,20002264,2026-06-18,835605,820217
899,20002273,2026-09-10,838852,827204
900,20002274,2026-09-09,839026,827056
901,20002275,2026-06-18,839761,830379
902,20002276,2026-06-18,841963,831133
903,20002277,2026-06-18,842016,831456
904,20002281,2026-09-02,842375,831839
905,20002282,2026-06-18,842877,832085
906,20002283,2026-06-18,843854,832298
907,20002284,2026-06-18,845716,831954
908,20002285,2026-06-18,844244,832356
909,20002286,2026-06-18,841986,831090
910,20002287,2026-06-18,842618,831619
911,20002288,2026-06-18,840447,829304
912,20002289,2026-09-10,840065,826884
913,20002290,2026-06-18,839879,826818
914,20002293,2026-09-10,839037,827044
915,20002294,2026-06-18,839561,826721
916,20002295,2026-06-18,839912,826819
917,20002297,2026-09-07,841560,831581
918,20002298,2026-06-18,842741,831842
919,20002299,2026-09-10,842647,831599
920,20002307,2026-06-18,838248,826565
921,20002312,2026-09-10,838299,827647
922,20002313,2026-06-18,840752,829921
923,20002314,2026-08-31,840848,830133
924,20002315,2026-09-10,840949,830539
925,20002317,2026-09-10,841329,831062
926,20002320,2026-06-18,841351,830987
927,20002321,2026-09-10,841079,830524
928,20002322,2026-09-10,840880,830162
929,20002327,2026-09-10,838962,827481
930,20002366,2026-06-27,824746,832829
931,20002381,2026-08-18,829342,825516
932,20002391,2026-09-10,834314,812070
933,20002394,2026-09-10,838593,822241
934,20002395,2026-09-10,838827,822122
935,20002403,2026-08-03,831505,815421
936,20002406,2026-06-18,832689,816174
937,20002407,2026-09-10,832365,816107
938,20002413,2026-06-18,840485,809978
939,20002414,2026-09-01,840110,831464
940,20002415,2026-09-10,840117,831039
941,20002416,2026-09-10,840081,830758
942,20002419,2026-09-10,814417,827202
943,20002430,2026-08-31,816100,827333
944,20002436,2026-06-27,821665,834138
945,20002437,2026-06-18,843817,823859
946,20002465,2026-06-27,824443,833392
947,20002474,2026-06-27,827892,833561
948,20002491,2026-09-10,831699,813451
949,20002492,2026-09-10,831725,813099
950,20002493,2026-09-10,832214,812821
951,20002494,2026-09-10,834046,812071
952,20002495,2026-09-10,836142,812356
953,20002496,2026-06-18,836639,815269
954,20002497,2026-09-10,836893,815402
955,20002501,2026-09-11,839636,816687
956,20002502,2026-09-11,838496,816863
957,20002523,2026-09-11,835265,834547
958,20002524,2026-09-10,834852,834739
959,20002551,2026-09-10,842335,819776
960,20002553,2026-07-16,841293,820385
961,20002563,2026-09-11,845408,819800
962,20002565,2026-06-18,834577,833669
963,20002566,2026-09-11,838524,837041
964,20002567,2026-06-18,842044,836975
965,20002568,2026-09-10,834472,834948
966,20002570,2026-06-18,835194,834836
967,20002571,2026-09-11,835282,834519
968,20002578,2026-08-17,825954,839783
969,20002597,2026-06-18,845270,819653
970,20002599,2026-06-18,846323,827074
971,20002600,2026-06-18,844759,825079
972,20002601,2026-06-18,844749,822014
973,20002602,2026-06-18,844687,818814
974,20002603,2026-06-18,844872,818680
975,20002605,2026-09-11,845707,819538
976,20002606,2026-06-18,824381,825346
977,20002608,2026-06-18,834588,820572
978,20002614,2026-06-18,833239,821450
979,20002622,2026-09-11,842196,813313
980,20002623,2026-06-18,841979,813148
981,20002633,2026-06-18,846125,817616
982,20002634,2026-06-18,846240,817272
983,20002646,2026-06-18,846214,817238
984,20002647,2026-06-18,846144,817528
985,20002648,2026-09-11,845651,818830
986,20002649,2026-06-18,846117,818085
987,20002650,2026-09-11,846014,818274
988,20002652,2026-09-11,845652,818754
989,20002654,2026-09-10,837519,819248
990,20002655,2026-09-11,837005,815512
991,20002663,2026-09-10,832321,825873
992,20002670,2026-06-18,836191,818948
993,20002671,2026-06-18,836219,818894
994,20002675,2026-06-18,839262,822279
995,20002676,2026-06-18,839524,822484
996,20002677,2026-06-18,839078,822330
997,20002713,2026-08-12,834005,815303
998,20002719,2026-06-24,831305,815128
999,20002734,2026-09-10,835142,811835
1000,20002735,2026-09-11,835173,812180
1001,20002740,2026-09-09,837915,822437
1002,20002749,2026-09-10,818378,834477
1003,20002787,2026-06-18,840000,816210
1004,20002790,2026-06-18,832506,812629
1005,20002799,2026-06-24,830246,815069
1006,20002816,2026-09-02,835365,818169
1007,20002839,2026-06-24,831550,816247
1008,20002841,2026-09-10,838809,829124
1009,20002846,2026-06-18,815107,828436
1010,20002870,2026-06-18,816961,835780
1011,20002871,2026-09-09,816903,835805
1012,20002953,2026-06-18,837172,815676
1013,20002981,2026-09-10,840091,831425
1014,20003008,2026-09-10,834012,821133
1015,20003010,2026-06-18,836237,819111
1016,20003011,2026-07-16,835754,818765
1017,20003024,2026-06-18,833378,821643
1018,20003028,2026-06-18,833276,821788
1019,20003029,2026-09-11,835223,834123
1020,20003030,2026-09-11,835515,834212
1021,20003031,2026-06-18,835300,834097
1022,20003045,2026-06-18,844886,819013
1023,20003048,2026-09-11,833248,821632
1024,20003049,2026-09-10,844114,818616
1025,20003050,2026-06-18,844044,818295
1026,20003051,2026-06-18,843654,818490
1027,20003052,2026-06-18,843724,818712
1028,20003054,2026-09-10,845612,819974
1029,20003055,2026-06-18,843712,818602
1030,20003056,2026-06-18,844023,818295
1031,20003065,2026-07-27,840476,809990
1032,20003070,2026-09-09,842394,819582
1033,20003072,2026-06-18,841975,819785
1034,20003075,2026-09-10,839059,816989
1035,20003076,2026-06-18,836180,818644
1036,20003080,2026-06-18,834347,821057
1037,20003082,2026-07-14,834330,821648
1038,20003083,2026-09-10,834242,816093
1039,20003084,2026-06-18,837041,815415
1040,20003085,2026-06-18,838620,816286
1041,20003087,2026-06-18,840029,809473
1042,20003089,2026-06-18,841653,813115
1043,20003090,2026-06-18,833110,816547
1044,20003094,2026-06-18,835677,820313
1045,20003101,2026-07-14,834364,821983
1046,20003105,2026-06-18,832523,822173
1047,20003108,2026-06-18,838253,816245
1048,20003110,2026-06-18,838148,816773
1049,20003117,2026-07-14,833936,821974
1050,20003129,2026-09-11,840028,809485
1051,20003132,2026-06-18,835301,820035
1052,20003138,2026-07-14,833989,822299
1053,20003142,2026-07-30,837582,814405
1054,20003145,2026-09-07,837427,811746
1055,20003149,2026-06-18,836415,822438
1056,20003150,2026-06-18,836427,822440
1057,20003151,2026-06-18,839301,820416
1058,20003154,2026-09-10,834547,821133
1059,20003160,2026-06-18,848673,828056
1060,20003161,2026-06-18,848636,828018
1061,20003162,2026-06-18,849235,827644
1062,20003163,2026-06-18,849274,827601
1063,20003164,2026-06-18,847263,828777
1064,20003165,2026-06-18,836695,826509
1065,20003166,2026-09-10,836273,826034
1066,20003167,2026-09-11,836283,826075
1067,20003174,2026-09-11,845083,818784
1068,20003175,2026-06-18,843808,818786
1069,20003176,2026-09-01,844868,819061
1070,20003178,2026-06-18,845580,818709
1071,20003179,2026-06-27,826888,833582
1072,20003183,2026-06-27,824933,833367
1073,20003184,2026-06-27,824927,833383
1074,20003188,2026-06-18,838286,831896
1075,20003189,2026-06-18,838276,831866
1076,20003190,2026-06-18,838059,832441
1077,20003191,2026-06-18,838031,832504
1078,20003192,2026-06-18,836482,833665
1079,20003193,2026-06-18,836394,833659
1080,20003196,2026-06-18,839461,843874
1081,20003197,2026-06-18,838124,843125
1082,20003198,2026-06-18,837450,842764
1083,20003200,2026-06-18,836230,842276
1084,20003201,2026-06-18,835490,841728
1085,20003202,2026-06-18,833764,836634
1086,20003203,2026-06-18,833894,837414
1087,20003204,2026-06-18,833078,838331
1088,20003205,2026-08-13,831104,840469
1089,20003224,2026-06-18,844727,819055
1090,20003225,2026-06-18,844605,818863
1091,20003233,2026-09-09,832130,825802
1092,20003237,2026-06-18,812597,832689
1093,20003238,2026-06-18,812818,833264
1094,20003242,2026-06-18,838103,843025
1095,20003243,2026-06-18,837446,842747
1096,20003244,2026-06-18,836882,842448
1097,20003245,2026-06-18,836216,842231
1098,20003246,2026-06-18,835362,841597
1099,20003249,2026-06-18,833438,840471
1100,20003250,2026-09-04,833429,840431
1101,20003259,2026-06-18,832410,838182
1102,20003261,2026-06-18,847260,828792
1103,20003263,2026-06-18,839393,820690
1104,20003264,2026-06-18,839436,820720
1105,20003273,2026-06-18,833435,812350
1106,20003278,2026-08-12,832964,816081
1107,20003279,2026-09-10,831228,815835
1108,20003281,2026-06-18,838549,822151
1109,20003282,2026-09-10,842523,819913
1110,20003310,2026-06-18,841117,829579
1111,20003314,2026-09-07,839009,809037
1112,20003318,2026-07-10,837242,822620
1113,20003322,2026-06-18,832820,839520
1114,20003325,2026-06-18,835817,841822
1115,20003326,2026-06-18,836586,840887
1116,20003328,2026-06-18,836650,826866
1117,20003329,2026-06-18,834999,833007
1118,20003330,2026-06-18,834757,831667
1119,20003336,2026-09-10,840095,831043
1120,20003337,2026-09-07,831452,813679
1121,20003338,2026-09-10,831737,813270
1122,20003341,2026-06-18,833235,840674
1123,20003346,2026-06-18,835177,834303
1124,20003351,2026-07-27,841520,813207
1125,20003353,2026-06-18,841167,816223
1126,20003354,2026-06-18,837964,815196
1127,20003355,2026-06-18,837950,815225
1128,20003357,2026-06-18,835256,821584
1129,20003363,2026-09-10,836258,821931
1130,20003365,2026-07-13,838476,823530
1131,20003373,2026-09-10,834875,819588
1132,20003377,2026-06-18,844044,819823
1133,20003387,2026-06-18,845311,819684
1134,20003393,2026-09-09,817056,834620
1135,20003394,2026-09-10,818377,834161
1136,20003397,2026-07-27,838389,808131
1137,20003404,2026-09-10,834679,815225
1138,20003420,2026-06-18,845176,831662
1139,20003421,2026-06-18,839066,835657
1140,20003423,2026-06-18,835129,834928
1141,20003424,2026-06-18,835138,834656
1142,20003425,2026-06-18,842178,813651
1143,20003426,2026-09-10,842770,813900
1144,20003427,2026-09-10,843618,813985
1145,20003428,2026-09-10,843846,813890
1146,20003429,2026-06-18,844004,813833
1147,20003430,2026-06-18,842963,814029
1148,20003431,2026-06-18,842428,813741
1149,20003432,2026-06-18,842790,813540
1150,20003433,2026-06-18,843462,813486
1151,20003434,2026-06-18,843467,813528
